2024-07-16 14:25:27,128 INFO  Logger.cs: 70 - 
2024-07-16 14:44:26,108 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-2
2024-07-16 14:44:26,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-2
2024-07-16 14:44:26,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-1
2024-07-16 14:44:26,110 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-1
2024-07-16 14:44:26,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-1
2024-07-16 14:44:26,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-3
2024-07-16 14:44:26,113 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-3
2024-07-16 14:44:26,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-3
2024-07-16 14:44:26,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cable_spacer-1
2024-07-16 14:44:26,116 INFO  ExportHelperExtension.cs: 1136 - Found 29 in cable_spacer-1
2024-07-16 14:44:26,117 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cable_spacer-1
2024-07-16 14:44:26,117 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dip_spacer-1
2024-07-16 14:44:26,118 INFO  ExportHelperExtension.cs: 1136 - Found 29 in dip_spacer-1
2024-07-16 14:44:26,118 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dip_spacer-1
2024-07-16 14:44:26,119 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-9
2024-07-16 14:44:26,119 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-9
2024-07-16 14:44:26,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-9
2024-07-16 14:44:26,121 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cable_spacer-3
2024-07-16 14:44:26,121 INFO  ExportHelperExtension.cs: 1136 - Found 29 in cable_spacer-3
2024-07-16 14:44:26,122 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cable_spacer-3
2024-07-16 14:44:26,123 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-10
2024-07-16 14:44:26,124 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-10
2024-07-16 14:44:26,125 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-10
2024-07-16 14:44:26,125 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-14
2024-07-16 14:44:26,126 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-14
2024-07-16 14:44:26,127 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-14
2024-07-16 14:44:26,128 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mcp_bracket-5
2024-07-16 14:44:26,128 INFO  ExportHelperExtension.cs: 1136 - Found 32 in mcp_bracket-5
2024-07-16 14:44:26,129 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mcp_bracket-5
2024-07-16 14:44:26,129 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-9
2024-07-16 14:44:26,130 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-9
2024-07-16 14:44:26,130 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-9
2024-07-16 14:44:26,130 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-7
2024-07-16 14:44:26,131 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-7
2024-07-16 14:44:26,131 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-7
2024-07-16 14:44:26,132 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mcp_bracket-4
2024-07-16 14:44:26,132 INFO  ExportHelperExtension.cs: 1136 - Found 32 in mcp_bracket-4
2024-07-16 14:44:26,132 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mcp_bracket-4
2024-07-16 14:44:26,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-12
2024-07-16 14:44:26,133 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-12
2024-07-16 14:44:26,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-12
2024-07-16 14:44:26,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s102-6
2024-07-16 14:44:26,134 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s102-6
2024-07-16 14:44:26,135 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s102-6
2024-07-16 14:44:26,135 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-9
2024-07-16 14:44:26,136 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-9
2024-07-16 14:44:26,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-9
2024-07-16 14:44:26,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_tip-4
2024-07-16 14:44:26,137 INFO  ExportHelperExtension.cs: 1136 - Found 28 in finger_tip-4
2024-07-16 14:44:26,137 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_tip-4
2024-07-16 14:44:26,138 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dip_spacer-4
2024-07-16 14:44:26,138 INFO  ExportHelperExtension.cs: 1136 - Found 29 in dip_spacer-4
2024-07-16 14:44:26,139 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dip_spacer-4
2024-07-16 14:44:26,139 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-11
2024-07-16 14:44:26,139 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-11
2024-07-16 14:44:26,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-11
2024-07-16 14:44:26,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-10
2024-07-16 14:44:26,141 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-10
2024-07-16 14:44:26,141 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-10
2024-07-16 14:44:26,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-10
2024-07-16 14:44:26,142 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-10
2024-07-16 14:44:26,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-10
2024-07-16 14:44:26,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-11
2024-07-16 14:44:26,145 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-11
2024-07-16 14:44:26,146 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-11
2024-07-16 14:44:26,147 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cable_spacer-4
2024-07-16 14:44:26,148 INFO  ExportHelperExtension.cs: 1136 - Found 29 in cable_spacer-4
2024-07-16 14:44:26,149 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cable_spacer-4
2024-07-16 14:44:26,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-8
2024-07-16 14:44:26,150 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-8
2024-07-16 14:44:26,151 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-8
2024-07-16 14:44:26,151 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-12
2024-07-16 14:44:26,152 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-12
2024-07-16 14:44:26,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-12
2024-07-16 14:44:26,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-13
2024-07-16 14:44:26,154 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-13
2024-07-16 14:44:26,155 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-13
2024-07-16 14:44:26,156 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-15
2024-07-16 14:44:26,157 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-15
2024-07-16 14:44:26,157 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-15
2024-07-16 14:44:26,158 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-8
2024-07-16 14:44:26,158 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-8
2024-07-16 14:44:26,159 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-8
2024-07-16 14:44:26,159 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dip_spacer-3
2024-07-16 14:44:26,160 INFO  ExportHelperExtension.cs: 1136 - Found 29 in dip_spacer-3
2024-07-16 14:44:26,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dip_spacer-3
2024-07-16 14:44:26,161 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from palm_lower-1
2024-07-16 14:44:26,161 INFO  ExportHelperExtension.cs: 1136 - Found 32 in palm_lower-1
2024-07-16 14:44:26,162 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in palm_lower-1
2024-07-16 14:44:26,163 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cable_spacer-5
2024-07-16 14:44:26,163 INFO  ExportHelperExtension.cs: 1136 - Found 29 in cable_spacer-5
2024-07-16 14:44:26,164 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cable_spacer-5
2024-07-16 14:44:26,164 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-23
2024-07-16 14:44:26,164 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-23
2024-07-16 14:44:26,165 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-23
2024-07-16 14:44:26,165 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-16
2024-07-16 14:44:26,166 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-16
2024-07-16 14:44:26,166 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-16
2024-07-16 14:44:26,167 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s102-9
2024-07-16 14:44:26,167 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s102-9
2024-07-16 14:44:26,167 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s102-9
2024-07-16 14:44:26,168 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s102-8
2024-07-16 14:44:26,168 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s102-8
2024-07-16 14:44:26,169 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s102-8
2024-07-16 14:44:26,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_tip-5
2024-07-16 14:44:26,170 INFO  ExportHelperExtension.cs: 1136 - Found 28 in finger_tip-5
2024-07-16 14:44:26,170 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_tip-5
2024-07-16 14:44:26,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-17
2024-07-16 14:44:26,201 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-17
2024-07-16 14:44:26,202 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-17
2024-07-16 14:44:26,202 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-25
2024-07-16 14:44:26,202 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-25
2024-07-16 14:44:26,203 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-25
2024-07-16 14:44:26,203 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s102-12
2024-07-16 14:44:26,204 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s102-12
2024-07-16 14:44:26,204 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s102-12
2024-07-16 14:44:26,204 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cable_spacer-8
2024-07-16 14:44:26,205 INFO  ExportHelperExtension.cs: 1136 - Found 29 in cable_spacer-8
2024-07-16 14:44:26,205 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cable_spacer-8
2024-07-16 14:44:26,206 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-18
2024-07-16 14:44:26,206 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-18
2024-07-16 14:44:26,206 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-18
2024-07-16 14:44:26,207 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s102-7
2024-07-16 14:44:26,207 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s102-7
2024-07-16 14:44:26,207 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s102-7
2024-07-16 14:44:26,208 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-26
2024-07-16 14:44:26,208 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-26
2024-07-16 14:44:26,208 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-26
2024-07-16 14:44:26,209 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-16
2024-07-16 14:44:26,209 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-16
2024-07-16 14:44:26,210 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-16
2024-07-16 14:44:26,210 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-12
2024-07-16 14:44:26,210 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-12
2024-07-16 14:44:26,211 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-12
2024-07-16 14:44:26,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from XL,XC-330-22
2024-07-16 14:44:26,211 INFO  ExportHelperExtension.cs: 1136 - Found 44 in XL,XC-330-22
2024-07-16 14:44:26,212 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in XL,XC-330-22
2024-07-16 14:44:26,212 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-s101-11
2024-07-16 14:44:26,212 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-s101-11
2024-07-16 14:44:26,213 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-s101-11
2024-07-16 14:44:26,213 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from fpx330-h101-13
2024-07-16 14:44:26,213 INFO  ExportHelperExtension.cs: 1136 - Found 24 in fpx330-h101-13
2024-07-16 14:44:26,214 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in fpx330-h101-13
2024-07-16 14:44:26,214 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from palm_upper_no_holes-1
2024-07-16 14:44:26,214 INFO  ExportHelperExtension.cs: 1136 - Found 25 in palm_upper_no_holes-1
2024-07-16 14:44:26,215 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in palm_upper_no_holes-1
2024-07-16 14:44:26,944 INFO  SwAddin.cs: 339 - Loading config tree
2024-07-16 14:44:26,951 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
